oma_id	athal_id	AEGTA:	ARALY:	BRADI:	MAIZE:	MEDTR:	ORYSI:	SOLTU:	SORBI:	WHEAT:
OMA827023	AT4G15280	0	1	1	0	0	1	1	0	1
OMA827022	AT3G21760	0	0	0	0	1	0	1	0	1
OMA861139	AT1G49980	0	0	1	1	1	0	1	1	1
OMA443572	AT2G05370	0	0	0	0	0	0	0	0	0
OMA407056	AT1G24160	0	1	0	0	1	0	0	0	0
OMA407055	AT1G10330	0	1	1	1	1	1	0	1	1
OMA407052	AT3G02440	0	0	1	1	0	1	1	1	1
OMA404773	AT4G22730	0	1	0	0	1	0	1	0	0
OMA700735	AT1G23550	0	0	0	0	0	0	1	0	0
OMA700734	AT1G32230	0	1	1	1	0	1	0	1	1
OMA404778	AT1G20530	0	1	0	0	0	0	0	0	0
OMA627625	AT5G48570	0	1	0	0	0	0	1	0	0
OMA627627	AT1G10640	0	1	0	1	1	1	1	0	1
OMA563667	AT1G70140	0	1	0	0	0	0	1	0	1
OMA815192	AT3G14070	1	1	1	1	1	0	1	1	1
OMA815195	AT1G08960	0	1	0	1	1	0	1	1	1
OMA815199	AT5G17860	0	1	1	1	0	0	0	1	1
OMA843044	AT5G10910	0	1	1	1	0	1	1	1	1
OMA859527	AT3G11070	0	1	1	1	1	1	1	1	1
OMA776459	AT5G28680	0	1	0	0	0	0	1	0	0
OMA462624	AT3G58440	0	0	0	0	0	0	0	0	0
OMA553672	AT1G55170	0	1	0	1	1	0	1	1	1
OMA733214	AT4G14150	0	1	0	0	0	0	0	0	1
OMA733215	AT5G11530	0	1	0	1	1	0	1	0	0
OMA522375	AT4G09720	0	1	0	0	0	0	0	0	1
OMA522377	AT1G73640	0	1	0	0	0	0	0	0	0
OMA522378	AT1G05810	0	1	0	0	0	0	1	0	0
OMA760176	AT1G26380	0	1	0	0	0	0	0	0	0
OMA409129	AT4G13190	0	1	0	0	0	0	0	0	0
OMA409123	AT2G31110	0	1	0	0	1	0	0	0	0
OMA409125	AT1G68110	0	0	0	1	0	0	1	1	0
OMA841553	AT5G18110	1	1	1	1	1	1	1	1	1
OMA749792	AT5G51430	0	1	1	1	1	1	1	1	1
OMA406203	AT5G15300	0	1	1	1	1	1	1	1	1
OMA406206	AT2G20180	0	1	0	0	0	0	1	0	0
OMA534916	AT5G62490	0	1	0	0	0	0	0	0	0
OMA859150	AT4G21990	0	0	0	0	0	0	0	0	0
OMA482097	AT3G60850	0	1	1	1	0	1	1	1	1
OMA854871	AT5G04920	0	1	1	1	1	1	1	1	1
OMA529251	AT3G25540	0	1	0	1	0	0	0	0	1
OMA495491	AT4G39920	0	1	1	1	0	1	1	1	1
OMA762264	AT5G50710	0	0	1	0	0	0	0	0	1
OMA762263	AT5G50610	1	1	0	0	0	0	0	0	1
OMA795361	AT5G42760	0	1	1	1	0	1	1	1	1
OMA408152	AT1G64920	0	0	0	0	0	0	0	0	0
OMA408150	AT1G14330	0	1	0	0	0	0	0	0	1
OMA408151	AT4G03030	1	1	1	1	0	1	1	1	1
OMA405474	AT1G56570	0	1	1	0	1	1	1	1	0
OMA405478	AT5G38250	0	0	0	0	0	0	0	0	0
OMA588477	AT4G09435	0	0	0	0	0	0	0	0	0
OMA866164	AT2G33370	1	1	1	1	0	1	1	0	1
OMA720801	AT4G38480	1	1	0	1	0	0	0	0	1
OMA451636	AT5G45300	0	1	1	1	1	1	0	0	1
OMA451631	AT3G01670	0	0	0	0	0	0	0	0	0
OMA770504	AT2G29120	0	1	1	0	0	0	0	1	1
OMA723740	AT4G22758	0	0	0	0	1	0	1	0	0
OMA810246	AT5G61780	0	1	1	1	1	1	1	1	1
OMA393054	AT1G67190	0	1	1	1	1	1	0	1	1
OMA393051	AT1G26890	0	0	0	0	0	0	0	0	0
OMA560675	AT1G21630	1	1	0	0	1	1	0	1	1
OMA848281	AT4G17360	0	0	0	0	0	0	0	0	1
OMA863510	AT2G44180	0	1	0	0	0	0	0	1	0
OMA558635	AT1G62400	0	0	0	1	1	0	1	0	1
OMA773065	AT3G56980	0	0	0	0	0	0	0	0	0
OMA743869	AT1G21930	0	1	1	0	1	1	1	1	1
OMA743862	AT3G27070	0	0	0	1	0	0	1	0	0
OMA743860	AT5G40930	1	1	0	0	0	0	1	0	1
OMA700542	AT3G16350	0	0	0	0	0	0	0	0	0
OMA474379	AT5G47920	0	1	1	0	0	0	1	0	1
OMA791530	AT2G46820	0	1	0	0	1	1	1	1	1
OMA453904	AT3G16750	0	0	0	0	0	0	0	0	0
OMA737254	AT1G22970	0	1	0	0	0	0	0	0	1
OMA737255	AT1G71150	0	1	0	0	0	0	0	0	1
OMA480748	AT3G23210	0	1	0	0	0	0	0	0	0
OMA512196	AT1G09910	0	1	0	0	1	0	0	0	0
OMA512195	AT1G09890	1	1	1	1	1	0	0	1	1
OMA488179	AT4G37130	1	1	1	1	1	1	1	0	1
OMA468187	AT5G24460	0	1	1	1	1	1	1	1	1
OMA864742	AT1G10230	0	1	0	0	0	0	0	0	0
OMA628762	AT3G18990	0	1	0	0	0	0	0	0	0
OMA629038	AT1G44191	0	1	0	0	0	0	0	0	0
OMA416744	AT1G72870	0	0	0	0	0	0	0	0	0
OMA516139	AT4G18197	0	1	0	0	0	0	0	0	0
OMA636174	AT3G55320	0	1	0	1	0	0	0	0	1
OMA537975	AT5G24600	0	1	0	0	1	1	1	0	0
OMA537976	AT5G46060	0	1	1	0	0	1	1	0	1
OMA697733	AT1G27660	0	1	0	0	0	0	1	0	0
OMA801586	AT2G28720	1	0	1	1	1	1	1	1	1
OMA657256	AT2G03667	0	1	1	1	1	1	1	0	1
OMA407455	AT5G01620	0	1	0	0	1	0	1	0	0
OMA765745	AT2G40190	1	1	1	1	1	1	1	1	1
OMA837376	AT3G45740	1	0	0	0	1	1	1	0	1
OMA862415	AT2G38810	0	0	0	0	1	1	0	0	0
OMA780319	AT4G00467	1	1	1	1	0	1	0	1	1
OMA659107	AT1G03550	0	1	0	0	0	0	0	0	0
OMA864833	AT2G47570	0	0	0	0	0	0	0	0	1
OMA501262	AT1G16960	0	1	0	0	0	0	0	0	1
OMA501266	AT5G45740	0	1	0	0	0	0	0	1	1
OMA684714	AT2G26560	0	1	0	0	0	0	0	0	0
OMA859911	AT3G16980	0	1	0	0	0	0	0	0	1
OMA457990	AT1G31335	0	0	1	1	0	1	1	1	1
OMA774781	AT2G29580	0	1	0	1	0	0	0	1	1
OMA767749	AT1G08470	0	1	0	0	1	0	0	0	1
OMA767746	AT3G51440	0	1	0	0	1	1	0	0	1
OMA812418	AT5G26040	1	1	1	1	1	1	1	1	1
OMA812419	AT4G38130	0	0	1	1	1	1	1	0	1
OMA812416	AT3G44680	1	0	1	1	1	1	1	1	1
OMA812417	AT1G08460	1	1	1	0	1	1	1	1	0
OMA480957	AT4G22870	0	0	0	0	0	0	0	0	0
OMA404192	AT3G61520	0	1	0	0	0	0	1	0	0
OMA627047	AT5G13270	0	1	0	0	0	0	0	0	0
OMA627040	AT1G49490	0	0	0	0	0	0	0	0	0
OMA757624	AT4G09150	1	1	0	0	0	1	0	0	1
OMA757626	AT1G22930	0	1	1	0	1	1	1	1	1
OMA537321	AT1G73600	0	1	0	0	0	0	0	0	1
OMA537323	AT2G43910	0	0	0	0	0	0	0	0	1
OMA840904	AT1G47510	0	1	1	1	1	1	1	1	1
OMA462086	AT1G66245	0	1	0	0	0	0	0	0	0
OMA856644	AT3G04820	0	1	1	1	1	1	0	1	1
OMA687342	AT1G32370	0	0	1	1	0	0	0	1	1
OMA687347	AT4G18490	0	1	0	0	0	0	0	0	1
OMA702877	AT2G25600	0	0	0	0	0	0	0	0	0
OMA485512	AT1G72290	0	1	0	0	0	0	0	0	0
OMA485517	AT1G73260	0	0	0	0	0	0	0	0	0
OMA403548	AT3G15095	0	1	1	1	0	1	1	0	1
OMA403546	AT4G33300	1	1	1	1	1	1	1	1	1
OMA403543	AT1G23180	0	0	1	1	1	0	0	0	1
OMA482631	AT4G14270	0	1	0	0	0	0	0	0	0
OMA770483	AT2G29110	0	0	0	1	1	1	0	0	1
OMA466511	AT1G53285	0	0	0	0	0	0	0	0	0
OMA466515	AT4G08876	0	1	0	0	0	0	0	0	0
OMA466518	AT3G27330	0	1	0	0	0	0	0	0	0
OMA466519	AT3G44690	0	1	0	0	0	0	0	0	0
OMA459536	AT1G60240	0	1	0	0	0	0	0	0	0
OMA796540	AT2G30695	0	0	0	0	0	0	1	0	0
OMA557769	AT4G21065	1	1	1	0	0	0	0	1	1
OMA708360	AT4G09740	1	1	0	0	1	0	0	0	1
OMA860257	AT1G28350	0	1	0	0	0	0	0	0	0
OMA402533	AT1G45160	0	1	0	0	0	0	1	0	0
OMA706211	AT2G20495	0	1	1	0	0	1	1	1	1
OMA665209	AT1G14360	1	1	1	1	1	1	0	1	1
OMA569283	AT1G72140	0	1	1	0	0	1	0	0	1
OMA579214	AT1G59620	0	1	0	0	0	0	0	0	0
OMA579215	AT4G02710	0	1	0	0	0	0	0	0	0
OMA763659	AT1G27700	0	1	0	0	1	1	1	0	0
OMA763653	AT3G42850	1	1	1	1	0	1	0	1	1
OMA763655	AT1G05385	0	1	0	0	0	1	0	0	1
OMA644690	AT1G78760	0	1	0	0	0	1	0	0	1
OMA718873	AT4G30810	1	1	0	0	1	0	0	0	1
OMA629796	AT3G53330	0	0	0	0	0	0	0	0	0
OMA862282	AT5G39320	0	1	0	0	0	1	0	0	1
OMA535039	AT1G63610	0	1	0	1	0	1	1	1	1
OMA414094	AT5G54062	0	1	0	0	0	0	0	0	0
OMA737033	AT5G22310	0	1	0	0	1	0	0	0	0
OMA737035	AT3G11590	0	1	0	0	0	0	1	0	0
OMA737039	AT5G41180	0	1	0	0	0	0	1	0	1
OMA520175	AT3G54760	0	1	0	0	0	0	0	0	0
OMA520176	AT3G27860	0	0	0	0	0	0	0	0	0
OMA520173	AT3G48187	0	0	0	1	0	0	1	0	0
OMA520172	AT5G40340	0	1	0	0	1	0	0	0	0
OMA554458	AT2G01830	1	1	1	1	1	1	1	1	1
OMA554456	AT2G41410	0	1	1	1	1	0	1	1	1
OMA505041	AT5G07760	0	1	0	0	0	0	0	0	0
OMA484210	AT1G43610	0	0	0	0	0	0	0	0	0
OMA484216	AT5G18860	0	1	1	0	1	0	0	0	1
OMA849794	AT5G01940	0	1	0	0	0	0	0	0	0
OMA405569	AT3G26600	0	1	0	0	1	0	0	0	0
OMA405562	AT4G08210	0	1	0	0	1	0	0	0	0
OMA405563	AT1G55590	1	1	1	1	0	1	0	1	1
OMA844017	AT2G30720	0	1	0	0	1	0	1	0	0
OMA844012	AT5G48370	1	1	1	1	1	1	0	1	1
OMA774279	AT1G34430	0	0	0	0	0	0	0	0	1
OMA470728	AT4G12970	0	1	0	0	0	0	0	0	0
OMA392869	AT3G59150	0	1	0	0	0	0	0	0	0
OMA521148	AT1G69090	0	0	0	0	0	0	0	0	0
OMA521145	AT5G14160	0	1	0	0	0	0	0	0	0
OMA521144	AT1G27540	0	1	0	0	0	0	0	0	0
OMA521142	AT3G22345	0	1	0	0	0	0	0	0	0
OMA398485	AT2G42750	1	1	1	1	0	1	1	1	1
OMA723759	AT5G48590	0	1	0	0	0	0	1	0	1
OMA552072	AT3G20010	0	0	1	0	0	0	0	0	1
OMA826484	AT5G56680	1	1	1	1	1	1	1	1	1
OMA752381	AT5G63905	0	1	1	1	1	1	0	0	1
OMA852445	AT5G40040	0	1	0	0	0	0	0	0	0
OMA555799	AT1G06710	1	1	1	1	1	0	1	1	1
OMA555798	AT4G33990	0	1	1	1	1	0	0	1	1
OMA555797	AT3G09550	0	0	1	0	1	0	0	0	0
OMA410330	AT1G68150	0	1	0	0	0	0	0	0	0
OMA865681	AT4G33070	0	0	0	0	1	0	0	0	1
OMA714802	AT1G69660	0	1	0	0	0	0	0	0	0
OMA478929	AT5G50220	0	1	0	0	0	0	0	0	0
OMA478922	AT3G28330	0	1	0	0	0	0	0	0	0
OMA857181	AT4G17580	0	1	0	0	0	0	0	0	1
OMA409300	AT3G61350	0	1	1	1	0	1	1	1	1
OMA409301	AT3G19650	0	1	1	1	0	1	1	1	1
OMA430916	AT1G31490	0	1	0	0	1	1	1	0	1
OMA476174	AT2G17705	1	1	1	1	1	1	1	1	1
OMA476170	AT4G08330	0	1	1	0	1	0	1	1	1
OMA551208	AT1G79830	1	0	1	1	1	1	0	1	1
OMA552964	AT3G19940	0	1	0	0	1	0	0	0	0
OMA693940	AT4G04790	1	1	0	0	0	0	0	0	1
OMA840868	AT1G66740	0	1	0	0	0	0	0	0	1
OMA548405	AT3G45040	1	1	1	1	1	1	1	0	1
OMA548404	AT4G35785	0	0	1	0	1	1	1	0	1
OMA723610	AT5G57390	0	1	0	0	1	0	0	0	0
OMA405691	AT1G13410	0	1	0	0	0	0	1	0	0
OMA549206	AT2G31300	0	0	0	1	0	0	0	0	1
OMA726953	AT1G57550	0	0	0	0	0	0	0	0	0
OMA843835	AT1G44180	0	1	0	0	0	0	0	0	1
OMA661308	AT5G50660	1	0	0	0	0	0	0	0	1
OMA661304	AT3G01950	1	1	0	0	0	1	0	0	1
OMA661305	AT3G01940	1	1	0	0	0	1	1	0	1
OMA839507	AT3G19170	1	1	1	1	1	1	1	1	1
OMA475677	AT4G24020	0	0	1	0	0	0	0	0	0
OMA475676	AT1G64530	0	1	0	0	0	0	0	0	0
OMA475672	AT3G59580	0	1	0	0	0	0	1	0	0
OMA802155	AT3G60810	0	1	1	0	0	1	1	1	1
OMA764978	AT3G55800	0	1	1	1	1	1	1	1	1
OMA764977	AT3G54050	0	1	1	1	0	1	1	1	1
OMA764975	AT1G43670	0	1	1	1	1	1	1	1	1
OMA496008	AT5G67300	0	1	1	1	0	1	0	1	1
OMA865116	AT4G04770	0	1	1	0	1	1	1	1	1
OMA470387	AT4G11670	0	0	1	1	0	1	0	1	1
OMA859990	AT1G06570	0	1	1	0	1	0	1	0	1
OMA763383	AT4G14385	0	1	1	1	0	1	0	1	1
OMA683689	AT5G62930	1	1	1	1	0	0	1	1	1
OMA858265	AT1G01090	1	1	0	0	0	0	1	0	1
OMA479622	AT1G47810	0	1	0	0	0	0	0	0	0
OMA459350	AT5G59105	0	1	0	0	0	0	0	0	0
OMA564574	AT3G45690	0	0	0	0	0	0	1	0	1
OMA474594	AT4G13970	0	1	1	1	1	0	1	1	1
OMA754038	AT5G65540	0	1	1	1	1	1	1	1	1
OMA708548	AT1G29780	0	1	0	0	0	0	0	0	0
OMA505447	AT5G39580	0	1	0	0	0	0	0	0	0
OMA832333	AT1G68740	0	0	0	0	0	0	1	0	0
OMA832334	AT2G32295	0	1	0	0	1	0	0	0	1
OMA468363	AT3G59770	1	1	1	1	1	1	0	1	1
OMA831817	AT1G32060	1	0	0	0	0	0	0	1	1
OMA416923	AT2G33030	0	0	0	0	0	0	1	0	0
OMA827121	AT4G15260	0	0	0	0	1	0	0	1	1
OMA861480	AT4G24830	1	1	0	1	1	1	1	1	1
OMA676138	AT2G17110	0	1	0	0	0	0	1	0	1
OMA676133	AT5G59700	1	1	1	0	1	0	1	0	1
OMA457621	AT1G24575	0	1	0	0	0	0	0	0	0
OMA547140	AT2G34970	1	1	1	0	0	1	0	1	1
OMA697913	AT5G13050	1	1	1	1	0	0	1	1	1
OMA468744	AT3G03810	0	1	1	1	0	1	0	1	1
OMA421310	AT2G07190	0	0	0	0	0	0	0	0	0
OMA854558	AT1G76050	0	0	0	1	1	1	1	1	1
OMA422837	AT2G21690	0	1	0	0	0	0	0	0	0
OMA778802	AT1G68170	0	1	0	0	1	0	1	0	1
OMA824693	AT5G05920	1	1	1	1	0	0	0	0	1
OMA671302	AT2G28230	0	1	1	1	0	1	1	1	1
OMA671304	AT4G09070	0	0	0	0	0	0	0	0	0
OMA671306	AT5G41910	0	1	1	1	1	1	1	1	1
OMA671309	AT1G26665	0	0	0	1	0	0	0	0	1
OMA694131	AT5G15210	0	1	0	0	0	0	0	0	0
OMA551217	AT5G27860	0	1	0	1	1	1	0	1	1
OMA710665	AT1G20630	0	0	0	0	0	0	0	0	0
OMA710662	AT4G35090	0	1	0	0	0	0	1	0	1
OMA710668	AT1G20620	1	0	0	0	0	0	0	0	1
OMA812499	AT5G35600	0	1	0	0	0	0	0	0	0
OMA779470	AT5G11840	0	0	0	0	0	0	0	0	0
OMA632709	AT5G42280	0	0	0	0	0	0	0	0	0
OMA626970	AT1G45616	0	0	0	0	0	0	0	0	0
OMA626976	AT4G21270	0	1	0	0	0	0	0	0	1
OMA486329	AT4G17940	0	1	0	0	0	0	1	0	0
OMA486328	AT5G20190	0	0	0	0	1	0	0	0	0
OMA486322	AT3G47080	0	1	0	0	0	0	0	0	0
OMA835415	AT3G52840	0	0	0	0	0	1	0	0	1
OMA407898	AT2G30940	0	1	0	0	0	0	0	0	0
OMA752927	AT1G20590	0	1	0	0	0	0	1	1	1
OMA752921	AT2G17620	0	1	0	0	1	1	1	0	0
OMA537108	AT4G24974	0	1	0	0	0	0	0	0	0
OMA537101	AT4G24973	0	0	0	0	0	0	0	0	0
OMA537103	AT1G26799	0	0	0	0	0	0	0	0	0
OMA461981	AT1G22120	0	1	0	0	0	0	0	0	0
OMA548086	AT1G05030	0	1	1	1	1	1	0	1	1
OMA548084	AT2G45490	1	1	1	1	1	1	1	1	1
OMA706809	AT4G00340	0	1	0	0	1	0	1	0	0
OMA704453	AT4G39810	0	1	0	1	1	0	1	0	1
OMA704457	AT5G16910	0	1	0	0	0	0	1	0	1
OMA829370	AT1G63855	0	0	0	0	1	1	1	0	1
OMA849469	AT3G18500	0	1	1	1	1	0	0	1	1
OMA820300	AT1G13110	0	1	0	0	0	0	0	0	0
OMA458320	AT1G45403	0	0	0	0	0	0	0	0	0
OMA458325	AT3G61100	0	1	0	0	0	0	0	0	0
OMA458326	AT3G55790	0	0	0	0	0	0	0	0	0
OMA661674	AT2G30570	0	1	1	1	0	1	1	1	1
OMA846708	AT5G60040	1	1	1	1	0	1	0	1	1
OMA485730	AT2G47910	0	1	1	1	1	1	1	1	1
OMA482853	AT1G70900	1	1	1	0	1	0	0	1	1
OMA482857	AT2G02060	0	1	0	0	0	0	0	0	0
OMA576452	AT2G34180	0	1	0	0	0	0	0	0	0
OMA630321	AT1G51090	0	1	0	0	0	0	0	0	0
OMA848278	AT5G47435	1	1	1	1	1	1	1	1	1
OMA860313	AT5G42770	0	1	1	0	0	1	1	1	1
OMA459758	AT1G36030	0	0	0	0	0	0	0	0	0
OMA730832	AT2G29660	0	1	0	0	1	0	1	0	0
OMA754351	AT1G24735	0	1	0	0	0	0	1	0	0
OMA771369	AT5G19600	1	1	1	1	1	1	1	1	1
OMA530088	AT5G64270	0	1	1	1	1	0	1	1	1
OMA723867	AT1G79190	0	1	1	1	1	1	0	1	1
OMA765445	AT5G14440	0	1	0	0	0	0	0	0	0
OMA557554	AT5G25110	1	1	1	1	0	1	1	0	1
OMA557557	AT5G11580	0	1	1	1	1	1	1	1	1
OMA725015	AT5G63560	0	1	0	0	0	0	0	0	0
OMA723803	AT5G57580	1	1	1	1	0	1	0	1	1
OMA714707	AT5G43230	0	0	0	1	0	0	1	0	1
OMA714702	AT2G23140	0	1	1	1	0	0	1	0	0
OMA771305	AT1G74040	0	1	0	0	0	1	1	0	1
OMA468426	AT3G23740	0	1	0	0	0	0	0	0	0
OMA778602	AT4G10060	0	1	0	0	0	0	0	0	0
OMA739410	AT2G27500	1	1	1	1	0	1	0	1	1
OMA739416	AT4G14080	0	1	0	0	0	0	0	0	1
OMA739417	AT3G07320	0	1	1	1	0	1	1	1	1
OMA739418	AT3G57260	0	1	0	0	0	0	1	0	0
OMA393892	AT5G44960	0	0	0	0	0	0	0	0	0
OMA836285	AT5G56670	0	1	0	1	0	0	0	0	0
OMA716022	AT1G53470	0	1	0	0	0	0	0	1	1
OMA716024	AT1G78610	0	0	1	1	1	1	1	0	1
OMA716026	AT2G17010	0	0	1	1	0	1	1	1	1
OMA650501	AT3G28210	0	1	1	0	0	1	1	1	1
OMA560823	AT4G08160	1	1	0	0	0	0	1	0	1
OMA560821	AT1G51460	0	1	0	0	1	0	0	0	0
OMA560826	AT3G04280	0	1	0	0	0	0	1	0	1
OMA560825	AT5G65390	0	1	1	0	1	0	1	0	0
OMA560824	AT2G01090	0	1	0	1	0	0	0	1	0
OMA737259	AT2G37380	0	1	0	0	0	0	0	0	1
OMA706916	AT3G60870	0	1	0	0	0	0	0	0	0
OMA771974	AT3G21820	0	1	1	1	0	1	0	1	1
OMA407716	AT3G51540	0	1	0	0	0	0	0	0	0
OMA407711	AT3G46550	0	1	0	0	0	0	1	1	1
OMA710261	AT1G68080	1	1	0	1	1	1	1	1	1
OMA710265	AT5G42765	0	0	0	1	0	1	0	1	1
OMA710266	AT2G24090	0	1	0	0	0	0	1	0	0
OMA706910	AT3G04570	0	1	0	0	1	0	0	0	0
OMA488702	AT1G53460	0	1	0	0	0	0	0	0	0
OMA488700	AT3G03610	0	1	1	1	1	1	1	1	1
OMA634541	AT2G21590	0	0	0	0	1	0	0	0	0
OMA634547	AT1G05610	0	1	0	0	0	0	0	0	0
OMA569408	AT4G35670	0	1	0	0	0	0	0	0	1
OMA569407	AT4G14780	0	1	0	0	0	0	0	0	0
OMA862113	AT2G20690	0	1	1	1	0	1	0	1	1
OMA497877	AT3G03490	1	1	0	0	0	1	1	0	1
OMA497871	AT1G18660	0	1	1	1	0	0	0	1	1
OMA699181	AT1G79720	0	1	0	0	0	0	1	0	1
OMA840114	AT1G69930	1	1	0	0	0	0	0	0	1
OMA715252	AT5G51740	0	1	1	1	0	1	1	1	1
OMA733550	AT3G19860	0	1	0	0	0	0	0	0	0
OMA409848	AT2G31070	0	1	0	0	0	0	0	0	0
OMA733552	AT1G68660	0	1	0	1	1	1	1	1	1
OMA572323	AT3G05640	1	1	0	0	0	0	0	0	1
OMA733558	AT3G46450	0	1	1	1	0	0	1	1	1
OMA404811	AT5G59940	0	0	0	0	0	0	0	0	0
OMA790502	AT4G34900	0	0	0	0	0	0	0	0	1
OMA557918	AT1G16670	0	1	0	0	1	0	1	0	0
OMA557911	AT2G05540	0	0	1	1	1	1	1	1	1
OMA472096	AT1G18710	0	0	0	0	0	0	0	0	0
OMA472093	AT3G46130	0	0	0	0	0	0	0	0	0
OMA508653	AT3G61220	0	1	0	0	1	0	1	0	0
OMA508656	AT3G26770	0	0	1	1	0	1	0	1	1
OMA508655	AT2G47140	0	1	1	1	0	0	0	0	1
OMA779187	AT1G11450	0	1	0	0	0	0	0	0	1
OMA686880	AT3G05920	0	1	0	0	0	0	0	0	0
OMA741997	AT2G03690	0	1	0	1	0	1	1	0	0
OMA767468	AT4G16710	0	1	1	1	1	0	1	1	1
OMA627366	AT5G52630	0	1	1	1	1	1	1	1	1
OMA627360	AT2G25490	0	1	0	0	0	0	0	0	1
OMA627368	AT5G59260	0	0	0	0	0	0	0	0	0
OMA454188	AT5G55680	0	0	0	0	0	0	0	0	0
OMA770861	AT4G07670	0	0	0	0	0	0	0	0	0
OMA762940	AT2G06025	0	1	1	1	0	1	0	1	1
OMA762944	AT4G00895	0	1	0	0	1	0	1	0	0
OMA762949	AT3G08890	0	1	0	0	0	0	0	0	1
OMA746264	AT5G05840	1	1	1	1	1	1	1	1	1
OMA564246	AT3G16380	0	1	0	0	0	0	0	0	0
OMA729224	AT1G05860	0	1	1	0	0	0	0	1	1
OMA729225	AT3G53860	1	1	1	0	0	0	1	1	1
OMA729226	AT2G31600	0	1	0	1	0	0	0	0	1
OMA653707	AT1G64220	1	1	0	1	0	1	0	0	1
OMA508594	AT5G02540	1	1	1	0	1	1	1	1	1
OMA508592	AT5G61830	0	1	1	1	1	1	1	1	1
OMA508599	AT4G09750	0	1	1	1	1	1	1	1	1
OMA798810	AT3G10310	0	1	0	1	1	0	0	1	1
OMA798817	AT5G14790	0	1	0	0	0	0	1	0	1
OMA455177	AT4G26030	0	1	0	0	0	0	0	0	0
OMA554677	AT2G42880	0	0	1	1	0	1	1	1	1
OMA434116	AT5G18980	0	1	1	1	1	1	1	1	1
OMA551068	AT5G16730	0	0	1	1	1	1	1	1	1
OMA546821	AT5G13830	1	1	1	1	1	1	0	1	1
OMA546829	AT5G60790	1	1	1	1	0	0	1	1	1
OMA546828	AT1G64550	1	1	1	1	1	1	1	1	1
OMA858957	AT1G36280	0	1	1	1	1	1	1	1	1
OMA858955	AT5G10920	0	1	1	1	1	1	1	1	1
OMA858950	AT1G50730	0	1	0	0	1	0	0	0	0
OMA399168	AT3G53060	0	0	0	0	0	0	0	0	0
OMA475114	AT4G04480	0	1	0	1	1	1	0	0	1
OMA856790	AT1G26180	0	1	1	0	0	1	0	1	1
OMA831189	AT1G67320	1	0	1	1	1	1	0	1	1
OMA771766	AT4G26420	0	0	0	0	0	0	0	0	1
OMA549428	AT2G38940	0	0	1	1	0	1	1	1	1
OMA863561	AT5G14780	1	1	1	1	0	1	1	1	1
OMA863565	AT1G72190	1	1	1	1	1	1	1	1	1
OMA863566	AT2G45630	0	1	0	1	0	0	0	1	1
OMA863568	AT1G12550	0	1	1	1	0	1	0	0	1
OMA550279	AT1G74740	1	0	0	0	0	0	1	1	1
OMA505119	AT4G08450	0	1	0	0	1	0	0	0	0
OMA484645	AT1G33607	0	0	0	0	0	0	0	0	0
OMA638192	AT2G26970	0	1	1	0	0	0	1	0	1
OMA536711	AT1G62420	0	1	0	0	1	0	0	0	0
OMA814581	AT4G29680	1	0	0	1	1	0	1	0	0
OMA626867	AT3G21340	0	0	1	0	1	0	0	0	1
OMA456259	AT5G26050	0	1	0	0	0	0	0	0	0
OMA858001	AT2G38710	0	1	1	1	1	1	1	1	1
OMA483301	AT4G11270	0	1	0	1	0	1	1	0	1
OMA565527	AT3G05400	0	1	0	0	0	0	0	0	0
OMA845937	AT3G25470	1	1	1	1	0	1	0	1	1
OMA488383	AT5G60920	1	1	1	1	0	1	0	0	1
OMA782937	AT2G46880	0	1	0	0	0	0	0	0	0
OMA782934	AT5G57140	0	1	0	0	0	0	0	0	1
OMA782930	AT5G63140	0	1	0	0	0	0	0	0	1
OMA819593	AT3G53280	0	1	0	0	0	0	0	0	1
OMA419689	AT2G04500	0	0	0	0	0	0	0	0	0
OMA707269	AT5G50450	0	1	0	0	1	0	0	0	1
OMA721470	AT1G31950	0	0	0	0	0	0	1	0	1
OMA721475	AT3G14540	0	0	0	0	0	0	0	0	0
OMA814224	AT1G11560	0	1	0	0	0	0	1	0	0
OMA471512	AT2G01818	0	0	0	0	0	0	0	0	0
OMA471510	AT5G46710	0	0	0	0	0	0	0	0	0
OMA471271	AT4G12000	0	1	0	0	0	0	0	0	0
OMA560844	AT3G04810	0	1	0	0	0	0	0	0	0
OMA777382	AT1G09320	0	1	0	0	0	0	0	0	1
OMA777384	AT5G59570	0	1	0	0	0	0	1	0	1
OMA777385	AT3G46640	0	0	0	0	0	0	0	0	1
OMA777387	AT2G40970	0	1	0	0	0	0	0	0	0
OMA841030	AT1G05180	1	1	1	1	1	1	1	1	1
OMA841031	AT2G32410	0	1	0	1	0	0	0	0	1
OMA457401	AT4G18510	0	1	0	0	0	0	0	0	0
OMA822408	AT1G77550	1	1	1	0	0	1	1	1	1
OMA471826	AT2G32460	0	0	0	0	0	0	0	0	0
OMA547328	AT3G27925	1	1	1	1	1	1	1	1	1
OMA547320	AT3G48150	0	1	1	1	1	1	1	1	1
OMA469560	AT3G29800	0	0	0	0	0	0	0	0	0
OMA789408	AT1G31260	0	1	0	0	1	0	0	0	0
OMA521627	AT2G32885	0	1	0	0	0	0	0	0	0
OMA521624	AT1G23950	0	1	0	0	0	0	0	0	0
OMA435618	AT1G31720	0	1	0	0	0	0	0	0	1
OMA645258	AT5G27300	1	0	0	0	0	0	0	0	1
